alarm_date,cont_date,gis_acres,cause_name,cause_category,subregion_id,subregion_name,subregion_area,road_distance,urban_distance,veg_level,build_density,pop_density
1980-10-02T00:00:00Z,NA,539.42023,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,8.4,9.3,6.2183,0.16,26.3462
1980-10-02T00:00:00Z,NA,11.150677,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2.9,1.6,0.0354,1.0611,475.0259
1980-10-02T00:00:00Z,NA,348.72043,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2.7,0.1,0.0347,1.0484,465.4124
1980-10-02T00:00:00Z,NA,772.59332,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1.6,3.6,0.0343,1.4178,586.3053
1980-10-03T00:00:00Z,NA,540.3382,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,4.1,2,0.8329,0.567,242.6959
1980-10-03T00:00:00Z,NA,39.86993,Lightning,Natural,4,South Sierran,31366.273,24.2,40.4,1.3853,0.0606,2.7749
1980-10-05T00:00:00Z,NA,621.4342,Unknown / Unidentified,Other,5,Central Valley,74899.613,0,8.5,0.695,0.3892,176.922
1980-10-05T00:00:00Z,NA,458.16202,Unknown / Unidentified,Other,5,Central Valley,74899.613,0,5.6,0.7196,0.3646,158.6182
1980-10-05T00:00:00Z,1980-10-08T00:00:00Z,104.54813,Debris,Human,1,North Coast and Montane,64191.163,0,24.1,1.1267,0.1659,7.7737
1980-10-05T00:00:00Z,1980-10-07T00:00:00Z,21.354158,Campfire,Human,4,South Sierran,31366.273,11.7,31.8,2.0966,0.042,4.7861
1980-10-06T00:00:00Z,1980-10-07T00:00:00Z,9.9567575,Arson,Human,1,North Coast and Montane,64191.163,14.6,18.8,1.6899,0.1497,7.2184
1980-10-07T00:00:00Z,NA,471.16202,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,26.2,42.7,3.33,0.0324,3.2219
1980-10-07T00:00:00Z,NA,347.12292,Unknown / Unidentified,Other,3,North Sierran,21000.148,2.8,2,1.1122,0.2832,80.4772
1980-10-07T00:00:00Z,NA,649.94299,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,5.4,5.8,1.6832,0.1341,25.8616
1980-10-07T00:00:00Z,1980-10-09T00:00:00Z,254.13791,Equipment Use,Human,4,South Sierran,31366.273,26.3,44.8,1.9246,0.0929,7.1434
1980-10-08T00:00:00Z,NA,23.195171,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,18.5,19.2,6.2058,0.1891,27.3848
1980-10-08T00:00:00Z,NA,426.95044,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,16.8,17.4,6.0616,0.1836,27.5374
1980-10-08T00:00:00Z,1980-10-08T00:00:00Z,107.13463,Arson,Human,7,South Coast and Montane,42488.862,0,0,0.085,0.9157,338.5482
1980-10-09T00:00:00Z,1980-10-10T00:00:00Z,28.506042,Arson,Human,4,South Sierran,31366.273,9.8,4.3,0.7376,0.1024,12.8717
1980-10-10T00:00:00Z,NA,1602.0953,Unknown / Unidentified,Other,6,Central Coast and Montane,38989.393,0,15.6,0.5968,0.14,31.0937
1980-10-11T00:00:00Z,NA,129.90363,Miscellaneous,Other,7,South Coast and Montane,42488.862,0,4.6,0.0228,1.0622,541.2275
1980-10-14T00:00:00Z,NA,16.676561,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1.2,0,0.0301,2.6576,1709.5971
1980-10-19T00:00:00Z,NA,900.12097000000006,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,4.7,1.7,0.0329,1.177,468.5406
1980-10-20T00:00:00Z,NA,9.3622856,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2,0,0.0291,2.5619,1586.5067
1980-10-21T00:00:00Z,1980-10-21T00:00:00Z,85.878647,Miscellaneous,Other,7,South Coast and Montane,42488.862,14.7,0,0.0179,0.9559,473.7073
1980-10-22T00:00:00Z,NA,21.927443,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2.3,0,0.0293,2.5618,1588.8957
1980-10-27T00:00:00Z,NA,251.23039,Unknown / Unidentified,Other,5,Central Valley,74899.613,4.5,5.8,0.5257,0.1498,46.3556
1980-10-27T00:00:00Z,NA,1729.4579,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0347,1.1148,507.6776
1980-10-28T00:00:00Z,NA,366.29974,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,6,8,0.3359,0.2217,53.4617
1980-10-28T00:00:00Z,NA,8.6954098,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0318,2.42,1674.6459
1980-10-28T00:00:00Z,NA,27.027311,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1.1,0,0.0274,2.0668,1178.645
1980-10-28T00:00:00Z,NA,11975.265,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0478,0.945,395.0187
1980-10-29T00:00:00Z,NA,2395.3,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2.3,1.6,0.0784,0.7321,241.4494
1980-10-29T00:00:00Z,NA,34.26672,Miscellaneous,Other,7,South Coast and Montane,42488.862,2.4,0,0.0306,1.0691,579.4642
1980-10-29T00:00:00Z,NA,2.8397648,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.1,0,0.0314,2.3831,1629.0285
1980-10-29T00:00:00Z,1980-10-30T00:00:00Z,12.872188,Arson,Human,4,South Sierran,31366.273,5.2,48.6,1.6912,0.0664,4.7153
1980-10-31T00:00:00Z,NA,202.41893,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,21.6,22.3,5.8996,0.1981,28.6794
1980-11-01T00:00:00Z,NA,133.04584,Miscellaneous,Other,7,South Coast and Montane,42488.862,4.6,1,0.0182,1.2,660.1036
1980-11-11T00:00:00Z,NA,85.156662,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,6.6,9.4,0.0197,1.059,542.4306
1980-11-15T00:00:00Z,NA,267.41724,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.1,0,0.0281,2.201,1280.5363
1980-11-15T00:00:00Z,NA,6048.666,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.1,0,0.039,2.4,1353.3789
1980-11-16T00:00:00Z,NA,31446.84,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2.8,0,0.0173,1.0129,533.4914
1980-11-16T00:00:00Z,NA,444.79413,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0406,1.1104,510.6728
1980-11-16T00:00:00Z,NA,377.85211,Unknown / Unidentified,Other,6,Central Coast and Montane,38989.393,15,5.2,1.0374,1.2276,780.231
1980-11-16T00:00:00Z,NA,1215.9219,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0175,1.2456,694.549
1980-11-16T00:00:00Z,NA,6457.0503,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0283,2.3352,1372.2514
1980-11-16T00:00:00Z,NA,19.277081,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.4,0,0.038,1.3477,866.9609
1980-11-16T00:00:00Z,NA,100.27032,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2,0,0.0319,2.297,1666.6811
1980-11-16T00:00:00Z,NA,6954.6274,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0349,2.4855,1520.0694
1980-11-16T00:00:00Z,NA,87.854774,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.7,0,0.0279,1.7179,1081.0263
1980-11-17T00:00:00Z,NA,247.09517,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,4.7,0,0.0365,1.1349,463.9593
1980-11-17T00:00:00Z,NA,228.37357,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.1,0,0.0248,1.3658,643.0924
1980-11-20T00:00:00Z,NA,19.674536,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,5.3,2.5,0.036,1.3931,866.1846
1980-11-21T00:00:00Z,NA,77.590759,Miscellaneous,Other,7,South Coast and Montane,42488.862,1.3,0.5,0.0284,0.9622,490.9554
1980-11-22T00:00:00Z,NA,31.117031,Miscellaneous,Other,4,South Sierran,31366.273,32,27.2,2.2154,0.1155,16.9814
1980-11-24T00:00:00Z,1980-12-02T00:00:00Z,10008.612,Equipment Use,Human,7,South Coast and Montane,42488.862,3.4,2.6,0.0402,1.4954,661.0932
1980-11-24T00:00:00Z,NA,3479.2083,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.066,0.985,404.865
1980-11-24T00:00:00Z,NA,23626.078,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0602,1.0042,401.6685
1980-11-24T00:00:00Z,NA,28940.219,Miscellaneous,Other,7,South Coast and Montane,42488.862,0,0,0.0188,1.5365,943.9496
1980-11-24T00:00:00Z,NA,2521.1145,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.1,0,0.0292,1.7497,1152.8512
1980-11-25T00:00:00Z,NA,1174.7101,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0264,1.1061,623.5256
1980-11-25T00:00:00Z,NA,4367.6626,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.2,0,0.0373,1.2435,566.19
1980-11-26T00:00:00Z,1980-11-30T00:00:00Z,5654.605,Campfire,Human,7,South Coast and Montane,42488.862,19.8,22.5,0.1804,0.3938,73.32
1980-11-27T00:00:00Z,NA,67.429565,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.6,0,0.0243,1.6424,923.1424
1980-11-28T00:00:00Z,NA,2299.6265,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,3.3,0.1,0.0203,1.1277,592.7417
1980-11-30T00:00:00Z,NA,53.132763,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,9.9,3.3,0.0271,0.927,432.9178
1980-12-02T00:00:00Z,1981-02-20T00:00:00Z,471.80783,Escaped Prescribed Burn,Natural,4,South Sierran,31366.273,17.3,32.4,2.2754,0.1312,19.5454
1980-12-10T00:00:00Z,1980-12-10T00:00:00Z,14.881817,Debris,Human,5,Central Valley,74899.613,21.9,28.2,1.9964,0.3846,87.593
1980-12-10T00:00:00Z,NA,63.264854,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1,0.4,0.0242,1.598,896.5914
1980-12-10T00:00:00Z,1980-12-10T00:00:00Z,66.203674,Miscellaneous,Other,7,South Coast and Montane,42488.862,26.1,4.9,0.029,0.4882,146.7797
1980-12-14T00:00:00Z,NA,284.81094,Miscellaneous,Other,3,North Sierran,21000.148,10.9,13.6,0.4101,0.1081,20.8294
1980-12-14T00:00:00Z,NA,128.43439,Miscellaneous,Other,3,North Sierran,21000.148,12,13,0.414,0.1041,20.0911
1980-12-26T00:00:00Z,1981-01-07T00:00:00Z,528.58777,Debris,Human,4,South Sierran,31366.273,28.5,37.1,1.7932,0.0777,8.7275
1981-01-21T00:00:00Z,1981-01-22T00:00:00Z,8.4601059,Debris,Human,4,South Sierran,31366.273,4.7,24.5,0.9549,0.0856,12.0245
1981-02-20T00:00:00Z,NA,40.438591,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.3,0,0.0251,0.9276,467.1208
1981-02-24T00:00:00Z,NA,1266.4783,Miscellaneous,Other,9,Great Basin,52777.643,2.1,0.7,1.3209,0.1282,2.1105
1981-04-07T00:00:00Z,NA,614.33435,Playing with fire,Human,6,Central Coast and Montane,38989.393,3.6,0.5,0.366,0.4546,175.2454
1981-04-28T00:00:00Z,1981-04-28T00:00:00Z,29.520912,Arson,Human,5,Central Valley,74899.613,49.4,50.1,1.5689,0.0385,2.3206
1981-04-29T00:00:00Z,NA,99.104065,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,46.9,0.0169,0.0488,3.3864
1981-05-02T00:00:00Z,NA,410.61093,Arson,Human,7,South Coast and Montane,42488.862,41.1,33,0.0342,0.1001,7.1244
1981-05-04T00:00:00Z,NA,884.61371,Unknown / Unidentified,Other,6,Central Coast and Montane,38989.393,8.2,14.1,0.5653,0.1083,20.9002
1981-05-10T00:00:00Z,NA,176.67877,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1.5,0.4,0.0237,1.3763,655.0948
1981-05-22T00:00:00Z,NA,12.467062,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1,0,0.0275,2.1063,1205.9162
1981-05-24T00:00:00Z,NA,46.727173,Miscellaneous,Other,7,South Coast and Montane,42488.862,42.6,32.7,0.0344,0.0996,7.1887
1981-05-28T00:00:00Z,NA,201.3437,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.1,0,0.0328,1.0317,343.7304
1981-05-28T00:00:00Z,NA,1486.442,Smoking,Human,5,Central Valley,74899.613,8.2,6,0.6374,0.1346,23.0234
1981-06-02T00:00:00Z,NA,396.59338,Debris,Human,7,South Coast and Montane,42488.862,2.3,0,0.029,0.9964,456.4224
1981-06-02T00:00:00Z,NA,425.23416,Miscellaneous,Other,5,Central Valley,74899.613,0.6,2.1,0.7001,0.6165,278.7708
1981-06-04T00:00:00Z,NA,4051.0315,Miscellaneous,Other,7,South Coast and Montane,42488.862,0,0,0.0326,1.1232,506.9945
1981-06-04T00:00:00Z,NA,29.700003,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0284,2.2719,1335.7538
1981-06-04T00:00:00Z,NA,1709.4728,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.2,0,0.0269,1.1587,539.21
1981-06-09T00:00:00Z,NA,119.80271,Miscellaneous,Other,7,South Coast and Montane,42488.862,3.3,3.2,0.023,0.7431,332.4652
1981-06-09T00:00:00Z,NA,47.259151,Unknown / Unidentified,Other,6,Central Coast and Montane,38989.393,2.2,0.5,0.1883,0.2441,75.947
1981-06-11T00:00:00Z,NA,3109.7285,Equipment Use,Human,6,Central Coast and Montane,38989.393,43.5,33.6,0.0943,0.0341,4.1597
1981-06-11T00:00:00Z,NA,522.34705,Miscellaneous,Other,5,Central Valley,74899.613,5.7,6.8,0.4017,0.1028,22.3271
1981-06-12T00:00:00Z,NA,1155.764,Miscellaneous,Other,6,Central Coast and Montane,38989.393,3.1,2.6,0.3461,0.2009,62.1066
1981-06-13T00:00:00Z,NA,1079.2972,Unknown / Unidentified,Other,5,Central Valley,74899.613,5.8,3.4,2.5657,0.3828,149.6134
1981-06-13T00:00:00Z,NA,31.085415,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.2,0,0.025,1.4935,751.8269
1981-06-14T00:00:00Z,NA,716.96619,Arson,Human,5,Central Valley,74899.613,1.5,0.1,3.4888,0.2071,74.4374
1981-06-14T00:00:00Z,NA,697.22357,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,1.1,0.0447,0.9614,394.4797
1981-06-14T00:00:00Z,NA,14125.647,Miscellaneous,Other,5,Central Valley,74899.613,0,5,0.6851,0.6246,300.471
1981-06-14T00:00:00Z,NA,106.28359,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0554,1.0417,391.6394
1981-06-14T00:00:00Z,NA,812.49213,Equipment Use,Human,5,Central Valley,74899.613,8.6,8.8,0.7463,0.5187,232.0941
1981-06-15T00:00:00Z,NA,230.12,Equipment Use,Human,7,South Coast and Montane,42488.862,28,8,0.0284,0.4667,140.8387
1981-06-15T00:00:00Z,NA,261.09982,Miscellaneous,Other,7,South Coast and Montane,42488.862,0.6,0,0.0193,1.2222,674.1842
1981-06-15T00:00:00Z,NA,4324.8262,Miscellaneous,Other,7,South Coast and Montane,42488.862,0,0,0.0265,1.0786,586.811
1981-06-15T00:00:00Z,NA,12162.825,Miscellaneous,Other,7,South Coast and Montane,42488.862,14.6,12.4,0.0291,0.5624,182.4349
1981-06-15T00:00:00Z,NA,376.43372,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1.4,0.2,0.0538,0.6786,201.9698
1981-06-15T00:00:00Z,NA,7310.689,Miscellaneous,Other,7,South Coast and Montane,42488.862,0,0,0.0287,1.1081,618.845
1981-06-15T00:00:00Z,NA,1278.8232,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1.7,0,0.0161,0.9162,441.5479
1981-06-15T00:00:00Z,NA,282.26465,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2.6,0,0.0224,0.6451,262.0959
1981-06-15T00:00:00Z,NA,85.897011,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0242,1.4868,749.9151
1981-06-15T00:00:00Z,NA,193.56711,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0339,2.9129,1856.2919
1981-06-15T00:00:00Z,NA,1.7600529,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0332,2.687,1690.2859
1981-06-15T00:00:00Z,NA,9182.0186,Arson,Human,7,South Coast and Montane,42488.862,1.1,0,0.0179,0.8964,439.7264
1981-06-15T00:00:00Z,1981-06-15T00:00:00Z,8688.0244,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,5.8,0.4806,0.2618,80.0495
1981-06-16T00:00:00Z,NA,107.44881,Debris,Human,7,South Coast and Montane,42488.862,0.4,38.5,0.0226,0.0814,5.7779
1981-06-16T00:00:00Z,NA,3829.7166,Equipment Use,Human,6,Central Coast and Montane,38989.393,13.8,16.7,0.2417,0.0545,12.8186
1981-06-16T00:00:00Z,NA,272.54742,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.1,0,0.0304,2.7521,1827.2051
1981-06-16T00:00:00Z,NA,6.4469156,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.4,0,0.03,2.7591,1806.7463
1981-06-16T00:00:00Z,NA,11.220978,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1.2,0,0.0302,2.7326,1773.3568
1981-06-17T00:00:00Z,NA,211.97861,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,0,1.9,0.9672,0.6491,429.4681
1981-06-17T00:00:00Z,NA,2316.4031,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0501,0.9631,393.6149
1981-06-17T00:00:00Z,NA,7999.5044,Miscellaneous,Other,7,South Coast and Montane,42488.862,0,0,0.0187,1.3647,787.9107
1981-06-17T00:00:00Z,NA,21.418961,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.1,0,0.0305,2.6664,1703.9909
1981-06-17T00:00:00Z,NA,19.467361,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.2,0,0.041,3.4492,2892.8357
1981-06-18T00:00:00Z,NA,1676.1561,Equipment Use,Human,5,Central Valley,74899.613,0,0,0.8915,0.6429,304.923
1981-06-18T00:00:00Z,NA,392.2092,Unknown / Unidentified,Other,5,Central Valley,74899.613,0,0,0.2407,0.5021,194.2568
1981-06-20T00:00:00Z,NA,146.91142,Miscellaneous,Other,7,South Coast and Montane,42488.862,24.8,18.5,0.0253,0.4032,122.1071
1981-06-20T00:00:00Z,NA,247.56958,Arson,Human,5,Central Valley,74899.613,3.7,5.8,0.7061,0.7148,349.5596
1981-06-21T00:00:00Z,NA,455.87305,Arson,Human,7,South Coast and Montane,42488.862,3.9,0.3,0.0204,1.1401,604.0122
1981-06-21T00:00:00Z,1981-06-22T00:00:00Z,40.828205,Miscellaneous,Other,1,North Coast and Montane,64191.163,24.6,77.6,2.267,0.0228,1.4548
1981-06-22T00:00:00Z,NA,72.116425,Miscellaneous,Other,7,South Coast and Montane,42488.862,4.7,0.3,0.0197,1.1618,626.3709
1981-06-22T00:00:00Z,NA,33606.375,Arson,Human,1,North Coast and Montane,64191.163,1.9,0,0.7118,0.5045,203.1502
1981-06-23T00:00:00Z,NA,350.08838,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,4.9,0,0.0268,0.7342,235.6745
1981-06-24T00:00:00Z,1981-06-26T00:00:00Z,70.425758,Smoking,Human,1,North Coast and Montane,64191.163,20.4,58.8,0.5014,0.0383,1.752
1981-06-25T00:00:00Z,NA,371.67615,Campfire,Human,7,South Coast and Montane,42488.862,7.1,6,0.0192,1.1139,577.8184
1981-06-25T00:00:00Z,1981-06-25T00:00:00Z,179.10648,Miscellaneous,Other,7,South Coast and Montane,42488.862,14.5,0,0.0179,0.9501,471.3615
1981-06-25T00:00:00Z,NA,3693.9395,Miscellaneous,Other,6,Central Coast and Montane,38989.393,33.2,31.6,0.2483,0.0609,17.4934
1981-06-26T00:00:00Z,NA,589.74316,Equipment Use,Human,6,Central Coast and Montane,38989.393,6.6,14.8,0.2793,0.098,17.7236
1981-06-27T00:00:00Z,NA,249.78436,Arson,Human,5,Central Valley,74899.613,0,13.9,0.6297,0.1778,27.9656
1981-06-28T00:00:00Z,NA,556.16815,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2.3,1.1,0.0203,1.4155,827.1899
1981-06-29T00:00:00Z,NA,18.498705,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0391,2.3045,1231.4493
1981-07-01T00:00:00Z,NA,11.663925,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.6,0,0.0242,1.5112,793.8562
1981-07-02T00:00:00Z,NA,217.34064,Miscellaneous,Other,7,South Coast and Montane,42488.862,2.8,0,0.0281,1.0385,555.8817
1981-07-02T00:00:00Z,NA,27.259708,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.3,0,0.0244,1.6684,941.9378
1981-07-03T00:00:00Z,NA,2648.3213,Miscellaneous,Other,7,South Coast and Montane,42488.862,1,0,0.0299,0.9936,476.0373
1981-07-04T00:00:00Z,NA,455.05923,Unknown / Unidentified,Other,5,Central Valley,74899.613,6,18.7,2.5708,0.3698,119.6588
1981-07-04T00:00:00Z,NA,738.33893,Playing with fire,Human,6,Central Coast and Montane,38989.393,18,0.7,0.4134,0.0496,6.9993
1981-07-04T00:00:00Z,NA,306.26434,Miscellaneous,Other,6,Central Coast and Montane,38989.393,0.3,0.1,0.9568,0.8239,395.5266
1981-07-04T00:00:00Z,NA,44.520649,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,4.4,0,0.0291,1.1644,485.2868
1981-07-05T00:00:00Z,NA,18.263147,Miscellaneous,Other,7,South Coast and Montane,42488.862,0.4,36.9,0.023,0.0906,7.0758
1981-07-06T00:00:00Z,NA,14.62254,Playing with fire,Human,9,Great Basin,52777.643,2.4,20.6,1.1484,0.1252,9.7455
1981-07-06T00:00:00Z,NA,68.975075,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.6,0,0.0385,2.3856,1320.415
1981-07-07T00:00:00Z,NA,116.38127,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,12.6,12.4,3.778,0.0737,10.1479
1981-07-09T00:00:00Z,NA,592.604,Equipment Use,Human,5,Central Valley,74899.613,9.2,11.9,3.0035,0.2206,62.0749
1981-07-09T00:00:00Z,NA,43.780693,Unknown / Unidentified,Other,5,Central Valley,74899.613,3.4,18.3,0.6101,0.1838,31.6505
1981-07-09T00:00:00Z,NA,314.95508,Unknown / Unidentified,Other,5,Central Valley,74899.613,0,9.2,0.6334,0.1755,32.9509
1981-07-09T00:00:00Z,NA,141.44252,Unknown / Unidentified,Other,5,Central Valley,74899.613,0,7,0.6419,0.1738,32.7611
1981-07-09T00:00:00Z,NA,17.49577,Unknown / Unidentified,Other,5,Central Valley,74899.613,0,6.5,0.6454,0.1739,32.9696
1981-07-09T00:00:00Z,NA,7.0126457,Unknown / Unidentified,Other,5,Central Valley,74899.613,0,5.8,0.6495,0.1733,32.8078
1981-07-09T00:00:00Z,NA,44.132217,Unknown / Unidentified,Other,5,Central Valley,74899.613,8,23.2,0.5862,0.1688,23.7425
1981-07-11T00:00:00Z,NA,90.124809,Arson,Human,7,South Coast and Montane,42488.862,0,11.8,0.3806,0.2096,48.9935
1981-07-13T00:00:00Z,1981-07-13T00:00:00Z,11.742188,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.7,0,0.439,0.2851,83.3021
1981-07-14T00:00:00Z,NA,209.28552,Equipment Use,Human,6,Central Coast and Montane,38989.393,2,28.4,0.2551,0.0647,8.7868
1981-07-14T00:00:00Z,NA,1866.6649,Playing with fire,Human,6,Central Coast and Montane,38989.393,0,0.6,0.6244,0.2968,88.8901
1981-07-14T00:00:00Z,NA,2361.2886,Arson,Human,6,Central Coast and Montane,38989.393,2.4,0,0.5705,1.0403,544.2007
1981-07-15T00:00:00Z,NA,711.45007,Unknown / Unidentified,Other,5,Central Valley,74899.613,4,26.5,0.8027,0.1177,28.0604
1981-07-15T00:00:00Z,NA,47.883171,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.024,1.4533,768.4346
1981-07-15T00:00:00Z,NA,879.46606,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,8.8,6,0.236,0.5983,184.0895
1981-07-15T00:00:00Z,1981-07-17T00:00:00Z,1318.2106,Campfire,Human,5,Central Valley,74899.613,47.2,42.1,1.5676,0.0372,2.7358
1981-07-15T00:00:00Z,1981-07-15T00:00:00Z,266.0932,Miscellaneous,Other,2,North Interior,43000.296,10.8,100,0.8471,0.0335,0.997
1981-07-16T00:00:00Z,NA,102.98985,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2.2,1.7,0.0254,1.6716,887.1029
1981-07-16T00:00:00Z,NA,41.788982,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1.6,0,0.0251,1.4179,685.8351
1981-07-17T00:00:00Z,NA,438.89508,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2,0,0.0257,1.2112,516.3755
1981-07-19T00:00:00Z,NA,104.44905,Playing with fire,Human,7,South Coast and Montane,42488.862,7.7,7.5,0.0232,0.7113,309.2107
1981-07-20T00:00:00Z,NA,667.89124,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1.6,0,0.039,2.1395,1119.5285
1981-07-21T00:00:00Z,NA,343.66901,Equipment Use,Human,6,Central Coast and Montane,38989.393,11.4,10.3,0.3012,0.0909,17.5216
1981-07-21T00:00:00Z,NA,577.3067,Equipment Use,Human,6,Central Coast and Montane,38989.393,17.5,8.3,0.4384,0.0529,7.2918
1981-07-21T00:00:00Z,NA,907.39624,Miscellaneous,Other,3,North Sierran,21000.148,2.6,53.2,0.5699,0.0679,3.0227
